merge_group_id,record_count_merged,record_ids_merged,event_date,admin1,admin2,operator,scope_type,consumer_class,restriction_type,queue_count,queue_ids_merged,planned_start_local,planned_end_local,actual_start_local,actual_end_local,planned_start_utc,planned_end_utc,actual_start_utc,actual_end_utc,timezone_name,status,confidence,schedule_version,announced_at_utc,emergency_override,attack_recovery_confounded,technical_outage_confounded,weather_confounded,confound_scope,affected_admin1,source_authority,source_url,verified_source_url,source_grade,evidence_rank,actual_time_semantics,execution_event_ids,key_event_ids,methodology_rule_ids,source_note,verification_note_zh,v40_action_summary,experiment_use_v40,audit_version,schedule_positive,confound_free,record_id,segment_id,schema_version,record_role,scope_type_norm,status_norm,queue_id,local_start,local_end,start_utc,end_utc,verified_at_utc,interval_valid,analysis_eligible,publication_eligible,final_version,event_id,independence_cluster,geo_scope_precision
MGV40_0991,1,R20241017_AUD_001,2024-10-17,ALL,,Ukrenergo,national,household,no_restriction,0,,2024-10-17 00:00:00+03:00,2024-10-18 00:00:00+03:00,,,2024-10-16 21:00:00+00:00,2024-10-17 21:00:00+00:00,,,Europe/Kyiv,no_restriction,high,audited_final,,0,0,0,0,,,official_tso_archive,https://t.me/s/Ukrenergo?before=3372,https://t.me/s/Ukrenergo?before=3372,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Audit-added verified zero scheduled-restriction control. q0 does not imply no combat/technical/weather outage.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,0,1,MGV40_0991,MGV40_0991,v4.0,planned_or_final_dispatch,national,no_restriction,,2024-10-17 00:00:00+03:00,2024-10-18 00:00:00+03:00,2024-10-16 21:00:00+00:00,2024-10-17 21:00:00+00:00,,1,1,1,1,E20241017_V4,V4_DATE_20241017,L3_national
MGV40_0992,1,R20241018_AUD_001,2024-10-18,ALL,,Ukrenergo,national,household,no_restriction,0,,2024-10-18 00:00:00+03:00,2024-10-19 00:00:00+03:00,,,2024-10-17 21:00:00+00:00,2024-10-18 21:00:00+00:00,,,Europe/Kyiv,no_restriction,high,audited_final,,0,0,0,0,,,official_tso_archive,https://t.me/s/Ukrenergo?before=3372,https://t.me/s/Ukrenergo?before=3372,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Audit-added verified zero scheduled-restriction control. q0 does not imply no combat/technical/weather outage.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,0,1,MGV40_0992,MGV40_0992,v4.0,planned_or_final_dispatch,national,no_restriction,,2024-10-18 00:00:00+03:00,2024-10-19 00:00:00+03:00,2024-10-17 21:00:00+00:00,2024-10-18 21:00:00+00:00,,1,1,1,1,E20241018_V4,V4_DATE_20241018,L3_national
MGV40_0993,1,R20241022_SUMY_GPV_1600,2024-10-22,Sumy Oblast,,Sumyoblenergo,regional,household_general,hourly_schedule,2.5,,2024-10-22 16:00:00+03:00,2024-10-22 18:57:00+03:00,2024-10-22 16:00:00+03:00,2024-10-22 18:57:00+03:00,2024-10-22 13:00:00+00:00,2024-10-22 15:57:00+00:00,2024-10-22 13:00:00+00:00,2024-10-22 15:57:00+00:00,Europe/Kyiv,final_same_day_transition,high,same_day_update,,1,1,0,0,attack|same_day_reentry,Sumy Oblast,dso_statement_via_public_broadcaster,https://t.me/s/suspilnesumy?before=38967,https://t.me/s/suspilnesumy?before=38967,near_primary,4,deprecated_confirmed_dispatch_window_not_physical_switch,XE20241022_SUMY_GAV_ADD_5_6_0738|XE20241022_SUMY_GAV_ADD_7_10_0851|XE20241022_SUMY_MORNING_CANCEL_1600|XE20241022_SUMY_GAV_ACTIVATE,KE20241022_SUMY_ATTACK,MR20260904_STATE_MACHINE_REENTRY,Body explicitly quotes Sumyoblenergo action time 16:00.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_0993,MGV40_0993,v4.0,planned_or_final_dispatch,regional,final_same_day_transition,,2024-10-22 16:00:00+03:00,2024-10-22 18:57:00+03:00,2024-10-22 13:00:00+00:00,2024-10-22 15:57:00+00:00,,1,1,0,1,E20241022_V4,V4_DATE_20241022,L3_national
MGV40_0994,1,R20241114_AUD_001,2024-11-14,ALL,,Ukrenergo,national,household,no_restriction,0,,2024-11-14 00:00:00+02:00,2024-11-15 00:00:00+02:00,,,2024-11-13 22:00:00+00:00,2024-11-14 22:00:00+00:00,,,Europe/Kyiv,no_restriction,high,audited_final,,0,0,0,0,,,official_tso_archive,https://t.me/s/ukrenergo?before=3433,https://t.me/s/ukrenergo?before=3433,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Audit-added verified zero scheduled-restriction control. q0 does not imply no combat/technical/weather outage.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,0,1,MGV40_0994,MGV40_0994,v4.0,planned_or_final_dispatch,national,no_restriction,,2024-11-14 00:00:00+02:00,2024-11-15 00:00:00+02:00,2024-11-13 22:00:00+00:00,2024-11-14 22:00:00+00:00,,1,1,1,1,E20241114_V4,V4_DATE_20241114,L3_national
MGV40_0995,1,R20241120_MYK_Q_005,2024-11-20,Mykolaiv Oblast,,Mykolaivoblenergo,operator_service_area,household_general,hourly_schedule,,4,2024-11-20 06:00:00+02:00,2024-11-20 08:00:00+02:00,,,2024-11-20 04:00:00+00:00,2024-11-20 06:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,1,0,0,,Mykolaiv Oblast,official_dso,https://www.energy.mk.ua/news/,https://www.energy.mk.ua/news/,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Official archive: one queue at a time 06:00–22:00; exact queue sequence.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_0995,MGV40_0995,v4.0,planned_or_final_dispatch,operator_service_area,confirmed,4,2024-11-20 06:00:00+02:00,2024-11-20 08:00:00+02:00,2024-11-20 04:00:00+00:00,2024-11-20 06:00:00+00:00,,1,1,0,1,E20241120_V4,V4_DATE_20241120,L2_operator_admin1_proxy
MGV40_0996,1,R20241120_MYK_Q_001,2024-11-20,Mykolaiv Oblast,,Mykolaivoblenergo,operator_service_area,household_general,hourly_schedule,,1,2024-11-20 08:00:00+02:00,2024-11-20 10:00:00+02:00,,,2024-11-20 06:00:00+00:00,2024-11-20 08:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,1,0,0,,Mykolaiv Oblast,official_dso,https://www.energy.mk.ua/news/,https://www.energy.mk.ua/news/,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Official archive: one queue at a time 06:00–22:00; exact queue sequence.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_0996,MGV40_0996,v4.0,planned_or_final_dispatch,operator_service_area,confirmed,1,2024-11-20 08:00:00+02:00,2024-11-20 10:00:00+02:00,2024-11-20 06:00:00+00:00,2024-11-20 08:00:00+00:00,,1,1,0,1,E20241120_V4,V4_DATE_20241120,L2_operator_admin1_proxy
MGV40_0997,1,R20241120_MYK_Q_008,2024-11-20,Mykolaiv Oblast,,Mykolaivoblenergo,operator_service_area,household_general,hourly_schedule,,6,2024-11-20 10:00:00+02:00,2024-11-20 12:00:00+02:00,,,2024-11-20 08:00:00+00:00,2024-11-20 10:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,1,0,0,,Mykolaiv Oblast,official_dso,https://www.energy.mk.ua/news/,https://www.energy.mk.ua/news/,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Official archive: one queue at a time 06:00–22:00; exact queue sequence.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_0997,MGV40_0997,v4.0,planned_or_final_dispatch,operator_service_area,confirmed,6,2024-11-20 10:00:00+02:00,2024-11-20 12:00:00+02:00,2024-11-20 08:00:00+00:00,2024-11-20 10:00:00+00:00,,1,1,0,1,E20241120_V4,V4_DATE_20241120,L2_operator_admin1_proxy
MGV40_0998,1,R20241120_MYK_Q_006,2024-11-20,Mykolaiv Oblast,,Mykolaivoblenergo,operator_service_area,household_general,hourly_schedule,,4,2024-11-20 12:00:00+02:00,2024-11-20 14:00:00+02:00,,,2024-11-20 10:00:00+00:00,2024-11-20 12:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,1,0,0,,Mykolaiv Oblast,official_dso,https://www.energy.mk.ua/news/,https://www.energy.mk.ua/news/,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Official archive: one queue at a time 06:00–22:00; exact queue sequence.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_0998,MGV40_0998,v4.0,planned_or_final_dispatch,operator_service_area,confirmed,4,2024-11-20 12:00:00+02:00,2024-11-20 14:00:00+02:00,2024-11-20 10:00:00+00:00,2024-11-20 12:00:00+00:00,,1,1,0,1,E20241120_V4,V4_DATE_20241120,L2_operator_admin1_proxy
MGV40_0999,1,R20241120_MYK_Q_002,2024-11-20,Mykolaiv Oblast,,Mykolaivoblenergo,operator_service_area,household_general,hourly_schedule,,2,2024-11-20 14:00:00+02:00,2024-11-20 16:00:00+02:00,,,2024-11-20 12:00:00+00:00,2024-11-20 14:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,1,0,0,,Mykolaiv Oblast,official_dso,https://www.energy.mk.ua/news/,https://www.energy.mk.ua/news/,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Official archive: one queue at a time 06:00–22:00; exact queue sequence.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_0999,MGV40_0999,v4.0,planned_or_final_dispatch,operator_service_area,confirmed,2,2024-11-20 14:00:00+02:00,2024-11-20 16:00:00+02:00,2024-11-20 12:00:00+00:00,2024-11-20 14:00:00+00:00,,1,1,0,1,E20241120_V4,V4_DATE_20241120,L2_operator_admin1_proxy
MGV40_1000,1,R20241120_MYK_Q_007,2024-11-20,Mykolaiv Oblast,,Mykolaivoblenergo,operator_service_area,household_general,hourly_schedule,,5,2024-11-20 16:00:00+02:00,2024-11-20 18:00:00+02:00,,,2024-11-20 14:00:00+00:00,2024-11-20 16:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,1,0,0,,Mykolaiv Oblast,official_dso,https://www.energy.mk.ua/news/,https://www.energy.mk.ua/news/,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Official archive: one queue at a time 06:00–22:00; exact queue sequence.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1000,MGV40_1000,v4.0,planned_or_final_dispatch,operator_service_area,confirmed,5,2024-11-20 16:00:00+02:00,2024-11-20 18:00:00+02:00,2024-11-20 14:00:00+00:00,2024-11-20 16:00:00+00:00,,1,1,0,1,E20241120_V4,V4_DATE_20241120,L2_operator_admin1_proxy
MGV40_1001,1,R20241120_MYK_Q_004,2024-11-20,Mykolaiv Oblast,,Mykolaivoblenergo,operator_service_area,household_general,hourly_schedule,,3,2024-11-20 18:00:00+02:00,2024-11-20 20:00:00+02:00,,,2024-11-20 16:00:00+00:00,2024-11-20 18:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,1,0,0,,Mykolaiv Oblast,official_dso,https://www.energy.mk.ua/news/,https://www.energy.mk.ua/news/,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Official archive: one queue at a time 06:00–22:00; exact queue sequence.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1001,MGV40_1001,v4.0,planned_or_final_dispatch,operator_service_area,confirmed,3,2024-11-20 18:00:00+02:00,2024-11-20 20:00:00+02:00,2024-11-20 16:00:00+00:00,2024-11-20 18:00:00+00:00,,1,1,0,1,E20241120_V4,V4_DATE_20241120,L2_operator_admin1_proxy
MGV40_1002,1,R20241120_MYK_Q_003,2024-11-20,Mykolaiv Oblast,,Mykolaivoblenergo,operator_service_area,household_general,hourly_schedule,,2,2024-11-20 20:00:00+02:00,2024-11-20 22:00:00+02:00,,,2024-11-20 18:00:00+00:00,2024-11-20 20:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,1,0,0,,Mykolaiv Oblast,official_dso,https://www.energy.mk.ua/news/,https://www.energy.mk.ua/news/,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Official archive: one queue at a time 06:00–22:00; exact queue sequence.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1002,MGV40_1002,v4.0,planned_or_final_dispatch,operator_service_area,confirmed,2,2024-11-20 20:00:00+02:00,2024-11-20 22:00:00+02:00,2024-11-20 18:00:00+00:00,2024-11-20 20:00:00+00:00,,1,1,0,1,E20241120_V4,V4_DATE_20241120,L2_operator_admin1_proxy
MGV40_1003,1,R20241121_CHERNIHIV_INT_1200_1900_V35,2024-11-21,Chernihiv Oblast,,Chernihivoblenergo,operator_service_area,household_general,hourly_schedule,2,ALL,2024-11-21 12:00:00+02:00,2024-11-21 19:00:00+02:00,,,2024-11-21 10:00:00+00:00,2024-11-21 17:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,1,0,0,,Chernihiv Oblast,official_dso,https://t.me/s/chernigivoblenergo?before=3005,https://t.me/s/chernigivoblenergo?before=3005,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Official DSO same-day post after the morning GAV/SGAV episode: 12:00–19:00 two GPV queues.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1003,MGV40_1003,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,ALL,2024-11-21 12:00:00+02:00,2024-11-21 19:00:00+02:00,2024-11-21 10:00:00+00:00,2024-11-21 17:00:00+00:00,,1,1,0,1,E20241121_V4,V4_DATE_20241121,L2_operator_admin1_proxy
MGV40_1004,1,R20241121_CHERNIHIV_Q13_1900_2100_V35,2024-11-21,Chernihiv Oblast,,Chernihivoblenergo,operator_service_area,household_general,hourly_schedule,2,"1,3",2024-11-21 19:00:00+02:00,2024-11-21 21:00:00+02:00,,,2024-11-21 17:00:00+00:00,2024-11-21 19:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,1,0,0,,Chernihiv Oblast,official_dso,https://t.me/s/chernigivoblenergo?before=3005,https://t.me/s/chernigivoblenergo?before=3005,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Latest official same-day update: 19:00–21:00 queues 1 and 3.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1004,MGV40_1004,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,"1,3",2024-11-21 19:00:00+02:00,2024-11-21 21:00:00+02:00,2024-11-21 17:00:00+00:00,2024-11-21 19:00:00+00:00,,1,1,0,1,E20241121_V4,V4_DATE_20241121,L2_operator_admin1_proxy
MGV40_1005,1,R20241121_CHERNIHIV_Q24_2100_2200_V35,2024-11-21,Chernihiv Oblast,,Chernihivoblenergo,operator_service_area,household_general,hourly_schedule,2,"2,4",2024-11-21 21:00:00+02:00,2024-11-21 22:00:00+02:00,,,2024-11-21 19:00:00+00:00,2024-11-21 20:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,1,0,0,,Chernihiv Oblast,official_dso,https://t.me/s/chernigivoblenergo?before=3005,https://t.me/s/chernigivoblenergo?before=3005,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Latest official same-day update: 21:00–22:00 queues 2 and 4.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1005,MGV40_1005,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,"2,4",2024-11-21 21:00:00+02:00,2024-11-21 22:00:00+02:00,2024-11-21 19:00:00+00:00,2024-11-21 20:00:00+00:00,,1,1,0,1,E20241121_V4,V4_DATE_20241121,L2_operator_admin1_proxy
MGV40_1006,1,R20241121_KH_GPV_V31_01,2024-11-21,Kharkiv Oblast,,Kharkivoblenergo,oblast,household_general,hourly_schedule,1,,2024-11-21 07:00:00+02:00,2024-11-21 11:00:00+02:00,,,2024-11-21 05:00:00+00:00,2024-11-21 09:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,1,0,0,attack_recovery|emergency_reentry,Kharkiv Oblast,dso_statement_via_city_media,https://infocity.kharkiv.ua/obshchestvo/sohodni-na-kharkivshchyni-diie-hrafik-pohodynnykh-vidkliuchen-svitla-2/,https://infocity.kharkiv.ua/obshchestvo/sohodni-na-kharkivshchyni-diie-hrafik-pohodynnykh-vidkliuchen-svitla-2/,near_primary,4,not_populated,,KE20241121_MULTI_REGION_EMERGENCY_REENTRY,MR20241210_REGULATOR_ACTUAL_VS_PLAN|MR20260904_OBLAST_EXECUTION_OVERLAY|MR20260904_STATE_MACHINE_REENTRY,Kharkiv city information portal quoting Kharkivoblenergo's same-day oblast GPV schedule.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1006,MGV40_1006,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-11-21 07:00:00+02:00,2024-11-21 11:00:00+02:00,2024-11-21 05:00:00+00:00,2024-11-21 09:00:00+00:00,,1,1,0,1,E20241121_V4,V4_DATE_20241121,L2_admin1
MGV40_1007,1,R20241121_KH_GPV_V31_02,2024-11-21,Kharkiv Oblast,,Kharkivoblenergo,oblast,household_general,hourly_schedule,2,,2024-11-21 11:00:00+02:00,2024-11-21 19:00:00+02:00,,,2024-11-21 09:00:00+00:00,2024-11-21 17:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,1,0,0,attack_recovery|emergency_reentry,Kharkiv Oblast,dso_statement_via_city_media,https://infocity.kharkiv.ua/obshchestvo/sohodni-na-kharkivshchyni-diie-hrafik-pohodynnykh-vidkliuchen-svitla-2/,https://infocity.kharkiv.ua/obshchestvo/sohodni-na-kharkivshchyni-diie-hrafik-pohodynnykh-vidkliuchen-svitla-2/,near_primary,4,not_populated,,KE20241121_MULTI_REGION_EMERGENCY_REENTRY,MR20241210_REGULATOR_ACTUAL_VS_PLAN|MR20260904_OBLAST_EXECUTION_OVERLAY|MR20260904_STATE_MACHINE_REENTRY,Kharkiv city information portal quoting Kharkivoblenergo's same-day oblast GPV schedule.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1007,MGV40_1007,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-11-21 11:00:00+02:00,2024-11-21 19:00:00+02:00,2024-11-21 09:00:00+00:00,2024-11-21 17:00:00+00:00,,1,1,0,1,E20241121_V4,V4_DATE_20241121,L2_admin1
MGV40_1008,1,R20241121_KH_GPV_V31_03,2024-11-21,Kharkiv Oblast,,Kharkivoblenergo,oblast,household_general,hourly_schedule,1,,2024-11-21 19:00:00+02:00,2024-11-21 22:00:00+02:00,,,2024-11-21 17:00:00+00:00,2024-11-21 20:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,1,0,0,attack_recovery|emergency_reentry,Kharkiv Oblast,dso_statement_via_city_media,https://infocity.kharkiv.ua/obshchestvo/sohodni-na-kharkivshchyni-diie-hrafik-pohodynnykh-vidkliuchen-svitla-2/,https://infocity.kharkiv.ua/obshchestvo/sohodni-na-kharkivshchyni-diie-hrafik-pohodynnykh-vidkliuchen-svitla-2/,near_primary,4,not_populated,,KE20241121_MULTI_REGION_EMERGENCY_REENTRY,MR20241210_REGULATOR_ACTUAL_VS_PLAN|MR20260904_OBLAST_EXECUTION_OVERLAY|MR20260904_STATE_MACHINE_REENTRY,Kharkiv city information portal quoting Kharkivoblenergo's same-day oblast GPV schedule.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1008,MGV40_1008,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-11-21 19:00:00+02:00,2024-11-21 22:00:00+02:00,2024-11-21 17:00:00+00:00,2024-11-21 20:00:00+00:00,,1,1,0,1,E20241121_V4,V4_DATE_20241121,L2_admin1
MGV40_1009,1,R20241121_KHM_Q23_1900_2200_V35,2024-11-21,Khmelnytskyi Oblast,,Khmelnytskoblenergo,operator_service_area,household_general,hourly_schedule,2,"2,3",2024-11-21 19:00:00+02:00,2024-11-21 22:00:00+02:00,,,2024-11-21 17:00:00+00:00,2024-11-21 20:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,1,0,0,,Khmelnytskyi Oblast,official_dso,https://t.me/s/khmelnytskoblenergo?before=619,https://t.me/s/khmelnytskoblenergo?before=619,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Official DSO latest update: from 19:00 to 22:00 two queues simultaneously; queues 2 and 3 explicitly named.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1009,MGV40_1009,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,"2,3",2024-11-21 19:00:00+02:00,2024-11-21 22:00:00+02:00,2024-11-21 17:00:00+00:00,2024-11-21 20:00:00+00:00,,1,1,0,1,E20241121_V4,V4_DATE_20241121,L2_operator_admin1_proxy
MGV40_1010,1,R20241121_MYK_FINAL_01_V34,2024-11-21,Mykolaiv Oblast,,Mykolaivoblenergo,operator_service_area,household_general,hourly_schedule,,1,2024-11-21 10:00:00+02:00,2024-11-21 12:00:00+02:00,,,2024-11-21 08:00:00+00:00,2024-11-21 10:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,1,0,0,,Mykolaiv Oblast,official_dso,https://www.energy.mk.ua/news/,https://www.energy.mk.ua/news/,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Mykolaivoblenergo official news page: same-day corrected schedule, one queue at a time until end of day.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1010,MGV40_1010,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,1,2024-11-21 10:00:00+02:00,2024-11-21 12:00:00+02:00,2024-11-21 08:00:00+00:00,2024-11-21 10:00:00+00:00,,1,1,0,1,E20241121_V4,V4_DATE_20241121,L2_operator_admin1_proxy
MGV40_1011,1,R20241121_MYK_FINAL_02_V34,2024-11-21,Mykolaiv Oblast,,Mykolaivoblenergo,operator_service_area,household_general,hourly_schedule,,5,2024-11-21 12:00:00+02:00,2024-11-21 14:00:00+02:00,,,2024-11-21 10:00:00+00:00,2024-11-21 12:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,1,0,0,,Mykolaiv Oblast,official_dso,https://www.energy.mk.ua/news/,https://www.energy.mk.ua/news/,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Mykolaivoblenergo official news page: same-day corrected schedule, one queue at a time until end of day.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1011,MGV40_1011,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,5,2024-11-21 12:00:00+02:00,2024-11-21 14:00:00+02:00,2024-11-21 10:00:00+00:00,2024-11-21 12:00:00+00:00,,1,1,0,1,E20241121_V4,V4_DATE_20241121,L2_operator_admin1_proxy
MGV40_1012,1,R20241121_MYK_FINAL_03_V34,2024-11-21,Mykolaiv Oblast,,Mykolaivoblenergo,operator_service_area,household_general,hourly_schedule,,3,2024-11-21 14:00:00+02:00,2024-11-21 16:00:00+02:00,,,2024-11-21 12:00:00+00:00,2024-11-21 14:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,1,0,0,,Mykolaiv Oblast,official_dso,https://www.energy.mk.ua/news/,https://www.energy.mk.ua/news/,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Mykolaivoblenergo official news page: same-day corrected schedule, one queue at a time until end of day.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1012,MGV40_1012,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,3,2024-11-21 14:00:00+02:00,2024-11-21 16:00:00+02:00,2024-11-21 12:00:00+00:00,2024-11-21 14:00:00+00:00,,1,1,0,1,E20241121_V4,V4_DATE_20241121,L2_operator_admin1_proxy
MGV40_1013,1,R20241121_MYK_FINAL_04_V34,2024-11-21,Mykolaiv Oblast,,Mykolaivoblenergo,operator_service_area,household_general,hourly_schedule,,2,2024-11-21 16:00:00+02:00,2024-11-21 18:00:00+02:00,,,2024-11-21 14:00:00+00:00,2024-11-21 16:00:00+00:00,,,Europe/Kyiv,operator_final_update,high,same_day_final_update,,0,1,0,0,,Mykolaiv Oblast,official_dso,https://www.energy.mk.ua/news/,https://www.energy.mk.ua/news/,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Mykolaivoblenergo official news page: same-day corrected schedule, one queue at a time until end of day.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,0,MGV40_1013,MGV40_1013,v4.0,planned_or_final_dispatch,operator_service_area,operator_final_update,2,2024-11-21 16:00:00+02:00,2024-11-21 18:00:00+02:00,2024-11-21 14:00:00+00:00,2024-11-21 16:00:00+00:00,,1,1,0,1,E20241121_V4,V4_DATE_20241121,L2_operator_admin1_proxy
