record_id,event_date,admin1,admin2,operator,scope_type,consumer_class,restriction_type,queue_count,queue_id,planned_start_local,planned_end_local,actual_start_local,actual_end_local,planned_start_utc,planned_end_utc,actual_start_utc,actual_end_utc,timezone_name,status,confidence,impact_note,schedule_version,announced_at_utc,supersedes_record_id,emergency_override,attack_recovery_confounded,technical_outage_confounded,weather_confounded,analysis_eligible,publication_eligible,source_authority,source_url,source_note,confound_scope,affected_admin1,key_event_ids,execution_event_ids,methodology_rule_ids,explanation_zh,status_norm,scope_type_norm,restriction_type_norm,source_grade,evidence_rank,actual_time_semantics,record_role,schema_version
R20241215_NAT_001,2024-12-15,ALL,,Ukrenergo,national,household,hourly_schedule,1,,2024-12-15 08:00:00+02:00,2024-12-15 14:00:00+02:00,,,2024-12-15 06:00:00+00:00,2024-12-15 12:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 置信度：high。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/ukrenergo?before=3566,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241210_REGULATOR_ACTUAL_VS_PLAN,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 置信度：high。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241215_GOP_001,2024-12-15,ALL,,Ukrenergo,national,industry_business,power_limit,,,2024-12-15 08:00:00+02:00,2024-12-15 22:00:00+02:00,,,2024-12-15 06:00:00+00:00,2024-12-15 20:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,Industrial/business power-limitation schedule (GOP) applied/planned for 08:00–22:00. This is a different treatment mechanism from household hourly-outage queues and should be modeled separately. Confidence: high.,audited_final,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/ukrenergo?before=3566,Audit-added GOP record; deliberately keeps queue_count blank to avoid conflating GOP stages with household GПВ queue counts.,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241210_REGULATOR_ACTUAL_VS_PLAN,Industrial/business power-limitation schedule (GOP) applied/planned for 08:00–22:00. This is a different treatment mechanism from household hourly-outage queues and should be modeled separately. Confidence: high.【置信度：high】,confirmed,national,power_limit,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241215_NAT_002,2024-12-15,ALL,,Ukrenergo,national,household,hourly_schedule,2,,2024-12-15 14:00:00+02:00,2024-12-15 17:00:00+02:00,,,2024-12-15 12:00:00+00:00,2024-12-15 15:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 置信度：high。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/ukrenergo?before=3566,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241210_REGULATOR_ACTUAL_VS_PLAN,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 置信度：high。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241215_NAT_003,2024-12-15,ALL,,Ukrenergo,national,household,hourly_schedule,1,,2024-12-15 17:00:00+02:00,2024-12-15 22:00:00+02:00,,,2024-12-15 15:00:00+00:00,2024-12-15 20:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 置信度：high。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/ukrenergo?before=3566,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241210_REGULATOR_ACTUAL_VS_PLAN,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 置信度：high。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241216_NAT_001,2024-12-16,ALL,,Ukrenergo,national,household,hourly_schedule,1,,2024-12-16 07:00:00+02:00,2024-12-16 08:00:00+02:00,,,2024-12-16 05:00:00+00:00,2024-12-16 06:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 12 月 16 日开始出现 0.5 队列粒度，反映六个队列被进一步拆成子队列。 置信度：medium。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/ukrenergo?before=3566,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 12 月 16 日开始出现 0.5 队列粒度，反映六个队列被进一步拆成子队列。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241216_GOP_001,2024-12-16,ALL,,Ukrenergo,national,industry_business,power_limit,,,2024-12-16 07:00:00+02:00,2024-12-16 21:00:00+02:00,,,2024-12-16 05:00:00+00:00,2024-12-16 19:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,Industrial/business power-limitation schedule (GOP) applied/planned for 07:00–21:00. This is a different treatment mechanism from household hourly-outage queues and should be modeled separately. Confidence: high.,audited_final,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/ukrenergo?before=3559,Audit-added GOP record; deliberately keeps queue_count blank to avoid conflating GOP stages with household GПВ queue counts.,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,Industrial/business power-limitation schedule (GOP) applied/planned for 07:00–21:00. This is a different treatment mechanism from household hourly-outage queues and should be modeled separately. Confidence: high.【置信度：high】,confirmed,national,power_limit,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241216_NAT_002,2024-12-16,ALL,,Ukrenergo,national,household,hourly_schedule,2,,2024-12-16 08:00:00+02:00,2024-12-16 12:00:00+02:00,,,2024-12-16 06:00:00+00:00,2024-12-16 10:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 12 月 16 日开始出现 0.5 队列粒度，反映六个队列被进一步拆成子队列。 置信度：medium。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/ukrenergo?before=3566,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 12 月 16 日开始出现 0.5 队列粒度，反映六个队列被进一步拆成子队列。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241216_NAT_003,2024-12-16,ALL,,Ukrenergo,national,household,hourly_schedule,1.5,,2024-12-16 12:00:00+02:00,2024-12-16 15:00:00+02:00,,,2024-12-16 10:00:00+00:00,2024-12-16 13:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 12 月 16 日开始出现 0.5 队列粒度，反映六个队列被进一步拆成子队列。 置信度：medium。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/ukrenergo?before=3566,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 12 月 16 日开始出现 0.5 队列粒度，反映六个队列被进一步拆成子队列。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241216_NAT_004,2024-12-16,ALL,,Ukrenergo,national,household,hourly_schedule,2,,2024-12-16 15:00:00+02:00,2024-12-16 17:00:00+02:00,,,2024-12-16 13:00:00+00:00,2024-12-16 15:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 12 月 16 日开始出现 0.5 队列粒度，反映六个队列被进一步拆成子队列。 置信度：medium。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/ukrenergo?before=3566,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 12 月 16 日开始出现 0.5 队列粒度，反映六个队列被进一步拆成子队列。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241216_NAT_005,2024-12-16,ALL,,Ukrenergo,national,household,hourly_schedule,1.5,,2024-12-16 17:00:00+02:00,2024-12-16 19:00:00+02:00,,,2024-12-16 15:00:00+00:00,2024-12-16 17:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 12 月 16 日开始出现 0.5 队列粒度，反映六个队列被进一步拆成子队列。 置信度：medium。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/ukrenergo?before=3566,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 12 月 16 日开始出现 0.5 队列粒度，反映六个队列被进一步拆成子队列。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241216_NAT_006,2024-12-16,ALL,,Ukrenergo,national,household,hourly_schedule,1,,2024-12-16 19:00:00+02:00,2024-12-16 20:00:00+02:00,,,2024-12-16 17:00:00+00:00,2024-12-16 18:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 12 月 16 日开始出现 0.5 队列粒度，反映六个队列被进一步拆成子队列。 置信度：medium。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/ukrenergo?before=3566,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,12 月的计划主要处于多轮攻击后的系统恢复期；队列数为国家调度强度，建议在主分析中作为混杂期排除或单独做敏感性分析。 12 月 16 日开始出现 0.5 队列粒度，反映六个队列被进一步拆成子队列。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241217_Q0_001,2024-12-17,ALL,,Ukrenergo,national,household_general,no_restriction,0,,2024-12-17 00:00:00+02:00,2024-12-18 00:00:00+02:00,,,2024-12-16 22:00:00+00:00,2024-12-17 22:00:00+00:00,,,Europe/Kyiv,no_restriction,high,"Ukrenergo explicitly stated that consumption-restriction measures were not forecast for 17 December. The system was still recovering after repeated attacks, so this is a valid scheduled-restriction q0 but not a clean ordinary-day control. Confidence: high.",official_final,,,0,1,0,0,0,1,official_tso_exact_message,https://telegram.me/s/Ukrenergo/3555,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Ukrenergo explicitly stated that consumption-restriction measures were not forecast for 17 December. The system was still recovering after repeated attacks, so this is a valid scheduled-restriction q0 but not a clean ordinary-day control. Confidence: high.【置信度：high】",no_restriction,national,no_restriction,primary,5,not_populated,execution_override,v3.0
R20241218_NAT_001,2024-12-18,ALL,,Ukrenergo,national,household,no_restriction,0,,2024-12-18 00:00:00+02:00,2024-12-19 00:00:00+02:00,,,2024-12-17 22:00:00+00:00,2024-12-18 22:00:00+00:00,,,Europe/Kyiv,no_restriction,high,"Final same-day official state: household consumption restrictions were cancelled/not forecast for 18 December, superseding an earlier 07:00–20:00 half-queue plan. Industrial/business GOP 07:00–20:00 remained. Separately, severe weather left 104 settlements without power in five oblasts; therefore q0 means no scheduled household restriction, not universal continuity of supply. Confidence: high.",same_day_final,,R20241218_VER_001,0,1,0,1,0,0,official_tso,https://t.me/s/ukrenergo?before=3566,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Final same-day official state: household consumption restrictions were cancelled/not forecast for 18 December, superseding an earlier 07:00–20:00 half-queue plan. Industrial/business GOP 07:00–20:00 remained. Separately, severe weather left 104 settlements without power in five oblasts; therefore q0 means no scheduled household restriction, not universal continuity of supply. Confidence: high.【置信度：high】",no_restriction,national,no_restriction,primary,5,not_populated,execution_override,v3.0
R20241218_VER_001,2024-12-18,ALL,,Ukrenergo,national,household,hourly_schedule,0.5,,2024-12-18 07:00:00+02:00,2024-12-18 20:00:00+02:00,,,2024-12-18 05:00:00+00:00,2024-12-18 18:00:00+00:00,,,Europe/Kyiv,superseded,high,"Initial Ukrenergo plan for 18 December called for half a household queue from 07:00–20:00. A later official update cancelled household restrictions for the day, while industrial/business GOP 07:00–20:00 remained. This row is retained only for version history and must not be used as final exposure. Confidence: high.",initial_forecast,,,0,1,0,0,0,0,official_tso,https://t.me/s/ukrenergo?before=3566,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Initial Ukrenergo plan for 18 December called for half a household queue from 07:00–20:00. A later official update cancelled household restrictions for the day, while industrial/business GOP 07:00–20:00 remained. This row is retained only for version history and must not be used as final exposure. Confidence: high.【置信度：high】",superseded,national,GPV,primary,5,not_populated,historical_version,v3.0
R20241218_NAT_002,2024-12-18,ALL,,Ukrenergo,national,industry_business,power_limit,,,2024-12-18 07:00:00+02:00,2024-12-18 20:00:00+02:00,,,2024-12-18 05:00:00+00:00,2024-12-18 18:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,仅工业和商业执行功率限制图，居民小时停电未计划执行。 置信度：medium。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3575,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,仅工业和商业执行功率限制图，居民小时停电未计划执行。 置信度：medium。【置信度：medium】,confirmed,national,power_limit,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241219_Q0_001,2024-12-19,ALL,,Ukrenergo,national,household_general,no_restriction,0,,2024-12-19 00:00:00+02:00,2024-12-20 00:00:00+02:00,,,2024-12-18 22:00:00+00:00,2024-12-19 22:00:00+00:00,,,Europe/Kyiv,no_restriction,high,"Ukrenergo's press service stated that restriction measures would not be applied on 19 December, as on the previous two days. Ukrenergo also said it would stop publishing evening next-day outage notices until the situation changed. This is a scheduled-restriction q0 during post-attack recovery. Confidence: high.",official_final,,,0,1,0,0,0,1,official_tso_statement_via_energy_press,https://ua-energy.org/uk/posts/ukrenerho-ne-informuvatyme-pro-vidkliuchennia-svitla,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Ukrenergo's press service stated that restriction measures would not be applied on 19 December, as on the previous two days. Ukrenergo also said it would stop publishing evening next-day outage notices until the situation changed. This is a scheduled-restriction q0 during post-attack recovery. Confidence: high.【置信度：high】",no_restriction,national,no_restriction,near_primary,4,not_populated,execution_override,v3.0
R20241220_POL_001,2024-12-20,Poltava Oblast,,Poltavaoblenergo,oblast,household_general,no_restriction,0,,2024-12-20 00:00:00+02:00,2024-12-21 00:00:00+02:00,,,2024-12-19 22:00:00+00:00,2024-12-20 22:00:00+00:00,,,Europe/Kyiv,no_restriction,high,Poltavaoblenergo explicitly stated that hourly outage schedules would not be applied on 20 December because Ukrenergo had not assigned a load-reduction amount. This is high-confidence oblast-level q0 evidence; it is not promoted to a nationwide q0 without a direct national dated statement. Confidence: high.,official_dso_final,,,0,1,0,0,0,0,official_dso,https://t.me/s/poltavaOE?before=2058,Broad Telegram archive locator; exact-message snapshot should be frozen before publication.,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,Poltavaoblenergo explicitly stated that hourly outage schedules would not be applied on 20 December because Ukrenergo had not assigned a load-reduction amount. This is high-confidence oblast-level q0 evidence; it is not promoted to a nationwide q0 without a direct national dated statement. Confidence: high.【置信度：high】,no_restriction,oblast,no_restriction,primary,5,not_populated,execution_override,v3.0
R20241222_NAT_001,2024-12-22,ALL,,Ukrenergo,national,household,no_restriction,0,,2024-12-22 00:00:00+02:00,2024-12-23 00:00:00+02:00,,,2024-12-21 22:00:00+00:00,2024-12-22 22:00:00+00:00,,,Europe/Kyiv,no_restriction,high,"For 22 December 2024, Ukrenergo's published information indicated that household electricity outages were not forecast. This is a scheduled household q0, not proof of zero local technical/combat outages. Confidence: high.",final_dispatch,,,0,1,0,0,0,1,official_tso_statement_via_dated_media,https://www.unian.ua/economics/energetics/vidklyuchennya-svitla-22-grudnya-energetiki-povidomili-chi-diyatimut-u-nedilyu-grafiki-12860367.html,Dated 21 Dec 2024 report explicitly attributes the no-household-outage forecast for 22 Dec 2024 to Ukrenergo/Kyiv Digital.,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,"For 22 December 2024, Ukrenergo's published information indicated that household electricity outages were not forecast. This is a scheduled household q0, not proof of zero local technical/combat outages. Confidence: high.【置信度：high】",no_restriction,national,no_restriction,near_primary,4,not_populated,execution_override,v3.0
R20241223_EMG_001,2024-12-23,MULTIPLE_UNSPECIFIED,,Ukrenergo,multi_oblast,household_general,emergency_outage,,,2024-12-23 14:10:00+02:00,2024-12-23 17:00:00+02:00,,,2024-12-23 12:10:00+00:00,2024-12-23 15:00:00+00:00,,,Europe/Kyiv,emergency_override,high,"Emergency outages were introduced from 14:10 in several oblasts because equipment damaged by shelling required urgent replacement and some generation capacity was lost. Ukrenergo gave an estimated repair completion by 17:00; this endpoint is planned/estimated, not an address-level confirmed restoration time. Confidence: high.",audited_final,,,1,1,1,0,0,0,official_tso,https://t.me/s/ukrenergo?before=3601,Exact affected-oblast list was not stated in the archived post; scope deliberately stored as MULTIPLE_UNSPECIFIED.,regional,multiple unspecified oblasts,KE20241223_EMERGENCY_REPAIR,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Emergency outages were introduced from 14:10 in several oblasts because equipment damaged by shelling required urgent replacement and some generation capacity was lost. Ukrenergo gave an estimated repair completion by 17:00; this endpoint is planned/estimated, not an address-level confirmed restoration time. Confidence: high.【置信度：high】",emergency_override,multi_oblast,emergency,primary,5,not_populated,emergency_override,v3.0
R20241225_NAT_001,2024-12-25,ALL,,Ukrenergo,national,household,hourly_schedule,3,,2024-12-25 05:48:00+02:00,2024-12-25 23:59:00+02:00,,,2024-12-25 03:48:00+00:00,2024-12-25 21:59:00+00:00,,,Europe/Kyiv,emergency_override,high,圣诞节大规模导弹/无人机袭击后，05:48–23:59 居民端最多同时启用 3 个队列。官方明确强调 Ukrenergo 只决定启用几组，具体各组地址和轮换时段由 oblenenergo 决定。强攻击混杂，不宜用于干净的计划停电因果估计。 置信度：high。,final_dispatch,,,1,1,0,0,0,0,official_tso,https://t.me/s/ukrenergo?before=3604,,national_system,multiple regions nationwide,KE20241225_MAJOR_ATTACK,XE20241225_OD_SCHED_PUBLISH_0613|XE20241225_OD_SCHED_UPDATE_0713|XE20241225_OD_SCHED_UPDATE_0920|XE20241225_OD_SCHED_UPDATE_1159|XE20241225_OD_SCHED_UPDATE_1525,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,圣诞节大规模导弹/无人机袭击后，05:48–23:59 居民端最多同时启用 3 个队列。官方明确强调 Ukrenergo 只决定启用几组，具体各组地址和轮换时段由 oblenenergo 决定。强攻击混杂，不宜用于干净的计划停电因果估计。 置信度：high。【置信度：high】,emergency_override,national,GPV,primary,5,not_populated,emergency_override,v3.0
R20241225_NAT_002,2024-12-25,ALL,,Ukrenergo,national,industry_business,power_limit,,,2024-12-25 15:00:00+02:00,2024-12-25 23:59:00+02:00,,,2024-12-25 13:00:00+00:00,2024-12-25 21:59:00+00:00,,,Europe/Kyiv,emergency_override,high,工业/商业从 15:00 至 23:59 执行功率限制；该机制不同于居民轮换队列。 置信度：high。,final_dispatch,,,1,1,0,0,0,0,official_tso,https://t.me/s/ukrenergo?before=3604,,national_system,multiple regions nationwide,KE20241225_MAJOR_ATTACK,XE20241225_OD_SCHED_PUBLISH_0613|XE20241225_OD_SCHED_UPDATE_0713|XE20241225_OD_SCHED_UPDATE_0920|XE20241225_OD_SCHED_UPDATE_1159|XE20241225_OD_SCHED_UPDATE_1525,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,工业/商业从 15:00 至 23:59 执行功率限制；该机制不同于居民轮换队列。 置信度：high。【置信度：high】,emergency_override,national,power_limit,primary,5,not_populated,emergency_override,v3.0
R20241226_GOP_001,2024-12-26,ALL,,Ukrenergo,national,industry_business,power_limit,,,2024-12-26 07:00:00+02:00,2024-12-26 22:00:00+02:00,,,2024-12-26 05:00:00+00:00,2024-12-26 20:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,Industrial/business power-limitation schedule (GOP) applied/planned for 07:00–22:00. This is a different treatment mechanism from household hourly-outage queues and should be modeled separately. Confidence: high.,audited_final,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/ukrenergo?before=3601,Audit-added GOP record; deliberately keeps queue_count blank to avoid conflating GOP stages with household GПВ queue counts.,,,KE20241226_SUMY_EMERGENCY,XE20241226_SUMY_GAV_ACTIVATE|XE20241226_SUMY_GAV_CANCEL,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,Industrial/business power-limitation schedule (GOP) applied/planned for 07:00–22:00. This is a different treatment mechanism from household hourly-outage queues and should be modeled separately. Confidence: high.【置信度：high】,confirmed,national,power_limit,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241226_NAT_001,2024-12-26,ALL,,Ukrenergo,national,household,hourly_schedule,1.5,,2024-12-26 08:00:00+02:00,2024-12-26 17:00:00+02:00,,,2024-12-26 06:00:00+00:00,2024-12-26 15:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,国家/地区调度要求该时段同时启用 1.5 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3610,,,,KE20241226_SUMY_EMERGENCY,XE20241226_SUMY_GAV_ACTIVATE|XE20241226_SUMY_GAV_CANCEL,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,国家/地区调度要求该时段同时启用 1.5 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241226_NAT_002,2024-12-26,ALL,,Ukrenergo,national,household,hourly_schedule,1,,2024-12-26 17:00:00+02:00,2024-12-26 21:00:00+02:00,,,2024-12-26 15:00:00+00:00,2024-12-26 19:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3610,,,,KE20241226_SUMY_EMERGENCY,XE20241226_SUMY_GAV_ACTIVATE|XE20241226_SUMY_GAV_CANCEL,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20241227_NAT_001,2024-12-27,ALL,,Ukrenergo,national,household,hourly_schedule,0.5,,2024-12-27 08:00:00+02:00,2024-12-27 17:00:00+02:00,,,2024-12-27 06:00:00+00:00,2024-12-27 15:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,国家/地区调度要求该时段同时启用 0.5 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。,final_dispatch,,,0,1,0,0,0,0,official_tso,https://t.me/s/ukrenergo?before=3604,,,,,,MR20241203_GPV_INSTRUCTION_439|MR20241216_12_SUBQUEUE_OPERATIONAL_ROLLOUT|MR20241216_SWITCHING_TOLERANCE|MR20241210_REGULATOR_ACTUAL_VS_PLAN,国家/地区调度要求该时段同时启用 0.5 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
